Prince George's County,C-,Up from yesterday
Frederick County,C-,Up from yesterday
Baltimore County,C-,Up from yesterday
Genesee County,C-,Up from yesterday
Shiawassee County,C-,Up from yesterday
St. Clair County,C-,Up from yesterday
Jackson County,C-,Up from yesterday
Kalamazoo County,C-,Up from yesterday
Ottawa County,C-,Up from yesterday
Brown County,C-,Up from yesterday
Howell County,C-,Up from yesterday
Bolivar County,C-,Up from yesterday
Leflore County,C-,Up from yesterday
Sunflower County,C-,Up from yesterday
Yellowstone County,C-,Up from yesterday
Northampton County,C-,Up from yesterday
Morton County,C-,Up from yesterday
Red Willow County,C-,Up from yesterday
Rockingham County,C-,Up from yesterday
Ocean County,C-,Up from yesterday
Sussex County,C-,Up from yesterday
Camden County,C-,Up from yesterday
Genesee County,C-,Up from yesterday
Fulton County,C-,Up from yesterday
Chemung County,C-,Up from yesterday
Coshocton County,C-,Up from yesterday
Delaware County,C-,Up from yesterday
Putnam County,C-,Up from yesterday
Jackson County,C-,Up from yesterday
Jackson County,C-,Up from yesterday
Franklin County,C-,Up from yesterday
Bedford County,C-,Up from yesterday
Kent County,C-,Up from yesterday
Beaufort County,C-,Up from yesterday
Codington County,C-,Up from yesterday
Carroll County,C-,Up from yesterday
Dallam County,C-,Up from yesterday
Webb County,C-,Up from yesterday
Refugio County,C-,Up from yesterday
Fort Bend County,C-,Up from yesterday
Pecos County,C-,Up from yesterday
Collin County,C-,Up from yesterday
Brazos County,C-,Up from yesterday
Medina County,C-,Up from yesterday
Callahan County,C-,Up from yesterday
Childress County,C-,Up from yesterday
Bexar County,C-,Up from yesterday
McLennan County,C-,Up from yesterday
Montgomery County,C-,Up from yesterday
Henrico County,C-,Up from yesterday
Accomack County,C-,Up from yesterday
Adams County,C-,Up from yesterday
Yakima County,C-,Up from yesterday
Jackson County,C-,Up from yesterday
Jackson County,C-,Up from yesterday
Somerset County,C-,Up from yesterday
Sumner County,C-,Up from yesterday
Sharp County,C-,Up from yesterday
Taylor County,C-,Up from yesterday
LaGrange County,C-,Up from yesterday
Dickinson County,C-,Up from yesterday
Yalobusha County,C-,Up from yesterday
Merrick County,C-,Up from yesterday
Hardin County,C-,Up from yesterday
Noble County,C-,Up from yesterday
Grundy County,C-,Up from yesterday
Atascosa County,C-,Up from yesterday
Trinity County,C-,Up from yesterday
Frio County,C-,Up from yesterday
Lake County,C-,Down from yesterday
Hendry County,C-,Down from yesterday
Minidoka County,C-,Down from yesterday
Madison County,C-,Down from yesterday
Lincoln Parish,C-,Up from yesterday
Lincoln County,C-,Down from yesterday
Otsego County,C-,Down from yesterday
Gratiot County,C-,Down from yesterday
Monroe County,C-,Up from yesterday
Otter Tail County,C-,Down from yesterday
Madison County,C-,Down from yesterday
San Miguel County,C-,Down from yesterday
Jefferson County,C-,Down from yesterday
Comanche County,C-,Up from yesterday
Snyder County,C-,Down from yesterday
Columbia County,C-,Down from yesterday
Tom Green County,C-,Up from yesterday
King George County,C-,Down from yesterday
Hampshire County,C-,Down from yesterday
Lancaster County,C-,Down from yesterday
Montgomery County,D+,Up from yesterday
Washington County,D+,Up from yesterday
Independence County,D+,Up from yesterday
Columbia County,D+,Up from yesterday
Sacramento County,D+,Up from yesterday
Stanislaus County,D+,Up from yesterday
Sussex County,D+,Up from yesterday
Duval County,D+,Up from yesterday
Charlotte County,D+,Up from yesterday
Sumter County,D+,Up from yesterday
Chatham County,D+,Up from yesterday
Bibb County,D+,Up from yesterday
Dubuque County,D+,Up from yesterday
Lee County,D+,Up from yesterday
Clay County,D+,Up from yesterday
Washington County,D+,Up from yesterday
Sioux County,D+,Up from yesterday
Boone County,D+,Up from yesterday
Union County,D+,Up from yesterday
Christian County,D+,Up from yesterday
Massac County,D+,Up from yesterday
McHenry County,D+,Up from yesterday
Adams County,D+,Up from yesterday
Cass County,D+,Up from yesterday
St. Joseph County,D+,Up from yesterday
Putnam County,D+,Up from yesterday
Vigo County,D+,Up from yesterday
Grant County,D+,Up from yesterday
Cowley County,D+,Up from yesterday
Johnson County,D+,Up from yesterday
Lyon County,D+,Up from yesterday
Geary County,D+,Up from yesterday
Whitley County,D+,Up from yesterday
Anderson County,D+,Up from yesterday
Rapides Parish,D+,Up from yesterday
Ouachita Parish,D+,Up from yesterday
Lafayette Parish,D+,Up from yesterday
Caddo Parish,D+,Up from yesterday
Iberville Parish,D+,Up from yesterday
LaSalle Parish,D+,Up from yesterday
Carroll County,D+,Up from yesterday
St. Mary's County,D+,Up from yesterday
Calvert County,D+,Up from yesterday
Charles County,D+,Up from yesterday
Mower County,D+,Up from yesterday
Rice County,D+,Up from yesterday
Scott County,D+,Up from yesterday
Macon County,D+,Up from yesterday
Jackson County,D+,Up from yesterday
Pulaski County,D+,Up from yesterday
Warren County,D+,Up from yesterday
Lee County,D+,Up from yesterday
Hall County,D+,Up from yesterday
Douglas County,D+,Up from yesterday
Gloucester County,D+,Up from yesterday
Cumberland County,D+,Up from yesterday
Geauga County,D+,Up from yesterday
Greene County,D+,Up from yesterday
Van Wert County,D+,Up from yesterday
McClain County,D+,Up from yesterday
Haskell County,D+,Up from yesterday
Berks County,D+,Up from yesterday
Richland County,D+,Up from yesterday
Minnehaha County,D+,Up from yesterday
Hamilton County,D+,Up from yesterday
Denton County,D+,Up from yesterday
Wichita County,D+,Up from yesterday
Camp County,D+,Up from yesterday
Somervell County,D+,Up from yesterday
Palo Pinto County,D+,Up from yesterday
Hale County,D+,Up from yesterday
Dallas County,D+,Up from yesterday
Gray County,D+,Up from yesterday
Jefferson County,D+,Up from yesterday
Coryell County,D+,Up from yesterday
El Paso County,D+,Up from yesterday
Victoria County,D+,Up from yesterday
Moore County,D+,Up from yesterday
Prince Edward County,D+,Up from yesterday
Prince William County,D+,Up from yesterday
Botetourt County,D+,Up from yesterday
Augusta County,D+,Up from yesterday
Snohomish County,D+,Up from yesterday
Spokane County,D+,Up from yesterday
Kitsap County,D+,Up from yesterday
Kenosha County,D+,Up from yesterday
Dunn County,D+,Up from yesterday
Caldwell County,D+,Up from yesterday
Madison County,D+,Up from yesterday
Allen County,D+,Up from yesterday
Barton County,D+,Up from yesterday
Neosho County,D+,Up from yesterday
Muhlenberg County,D+,Up from yesterday
Chickasaw County,D+,Up from yesterday
Marshall County,D+,Up from yesterday
Okmulgee County,D+,Up from yesterday
Marion County,D+,Up from yesterday
Yankton County,D+,Up from yesterday
Karnes County,D+,Up from yesterday
Cherokee County,D+,Up from yesterday
Cass County,D+,Up from yesterday
Freestone County,D+,Up from yesterday
Bee County,D+,Up from yesterday
Shelby County,D+,Up from yesterday
Gonzales County,D+,Up from yesterday
Rusk County,D+,Up from yesterday
Jasper County,D+,Up from yesterday
Jackson County,D+,Up from yesterday
Wharton County,D+,Up from yesterday
Ward County,D+,Up from yesterday
Wilson County,D+,Up from yesterday
Morris County,D+,Up from yesterday
Carroll County,D+,Up from yesterday
Conecuh County,D+,Down from yesterday
Stone County,D+,Down from yesterday
Madison County,D+,Down from yesterday
Harris County,D+,Down from yesterday
Muscogee County,D+,Down from yesterday
Baldwin County,D+,Down from yesterday
Perry County,D+,Down from yesterday
Champaign County,D+,Down from yesterday
Clay County,D+,Down from yesterday
Piatt County,D+,Down from yesterday
Woodford County,D+,Down from yesterday
Franklin County,D+,Down from yesterday
Floyd County,D+,Down from yesterday
West Carroll Parish,D+,Down from yesterday
Dorchester County,D+,Down from yesterday
Montcalm County,D+,Down from yesterday
Chisago County,D+,Down from yesterday
Lyon County,D+,Down from yesterday
Blue Earth County,D+,Down from yesterday
Hancock County,D+,Down from yesterday
Lamar County,D+,Down from yesterday
Pitt County,D+,Down from yesterday
Durham County,D+,Down from yesterday
Martin County,D+,Down from yesterday
Avery County,D+,Down from yesterday
Scotts Bluff County,D+,Down from yesterday
Niagara County,D+,Down from yesterday
Hamilton County,D+,Down from yesterday
Blair County,D+,Down from yesterday
Luzerne County,D+,Down from yesterday
Pike County,D+,Down from yesterday
Greenville County,D+,Down from yesterday
Uintah County,D+,Down from yesterday
Richmond city,D+,Down from yesterday
Skagit County,D+,Down from yesterday
Asotin County,D+,Down from yesterday
Manitowoc County,D+,Down from yesterday
Columbia County,D+,Down from yesterday
Lincoln County,D+,Down from yesterday
Kanawha County,D+,Down from yesterday
Mercer County,D+,Down from yesterday
Logan County,D+,Down from yesterday
Lewis County,D+,Down from yesterday
DeKalb County,D+,Down from yesterday
Van Buren County,D+,Down from yesterday
Allegany County,D+,Down from yesterday
Holmes County,D+,Down from yesterday
Pike County,D+,Down from yesterday
Crawford County,D+,Down from yesterday
Harrison County,D+,Down from yesterday
Elmore County,D+,Down from yesterday
Edgar County,D+,Down from yesterday
Wabash County,D+,Down from yesterday
Washington County,D+,Down from yesterday
Crawford County,D+,Down from yesterday
Estill County,D+,Down from yesterday
Meade County,D+,Down from yesterday
Morehouse Parish,D+,Down from yesterday
Beauregard Parish,D+,Down from yesterday
Pointe Coupee Parish,D+,Down from yesterday
Garrett County,D+,Down from yesterday
McLeod County,D+,Down from yesterday
Dallas County,D+,Down from yesterday
Douglas County,D+,Down from yesterday
Cedar County,D+,Down from yesterday
Webster County,D+,Down from yesterday
Anson County,D+,Down from yesterday
Yancey County,D+,Down from yesterday
Valencia County,D+,Down from yesterday
Brown County,D+,Down from yesterday
McCurtain County,D+,Down from yesterday
Barnwell County,D+,Down from yesterday
Fairfield County,D+,Down from yesterday
Hardeman County,D+,Down from yesterday
Fentress County,D+,Down from yesterday
Hickman County,D+,Down from yesterday
Sevier County,D+,Down from yesterday
Greene County,D+,Down from yesterday
Fauquier County,D+,Down from yesterday
Tazewell County,D+,Down from yesterday
Okanogan County,D+,Down from yesterday
Barron County,D+,Down from yesterday
Wayne County,D+,Down from yesterday
Lauderdale County,D+,Same as yesterday
Franklin County,D+,Same as yesterday
Jefferson County,D+,Same as yesterday
Pike County,D+,Same as yesterday
Cleburne County,D+,Same as yesterday
Chambers County,D+,Same as yesterday
Madison County,D+,Same as yesterday
Covington County,D+,Same as yesterday
Union County,D+,Same as yesterday
Ashley County,D+,Same as yesterday
Grant County,D+,Same as yesterday
Pope County,D+,Same as yesterday
Navajo County,D+,Same as yesterday
Glenn County,D+,Same as yesterday
Yuba County,D+,Same as yesterday
Logan County,D+,Same as yesterday
Morgan County,D+,Same as yesterday
Okaloosa County,D+,Same as yesterday
Nassau County,D+,Same as yesterday
Jeff Davis County,D+,Same as yesterday
Mitchell County,D+,Same as yesterday
Greene County,D+,Same as yesterday
Grady County,D+,Same as yesterday
Appling County,D+,Same as yesterday
Wayne County,D+,Same as yesterday
Bacon County,D+,Same as yesterday
Dougherty County,D+,Same as yesterday
Forsyth County,D+,Same as yesterday
Dickinson County,D+,Same as yesterday
Webster County,D+,Same as yesterday
Henry County,D+,Same as yesterday
Bonneville County,D+,Same as yesterday
Twin Falls County,D+,Same as yesterday
Jefferson County,D+,Same as yesterday
Douglas County,D+,Same as yesterday
Macoupin County,D+,Same as yesterday
Peoria County,D+,Same as yesterday
Montgomery County,D+,Same as yesterday
Lee County,D+,Same as yesterday
Stephenson County,D+,Same as yesterday
Kane County,D+,Same as yesterday
Richland County,D+,Same as yesterday
Whiteside County,D+,Same as yesterday
Randolph County,D+,Same as yesterday
Fulton County,D+,Same as yesterday
McDonough County,D+,Same as yesterday
Washington County,D+,Same as yesterday
Orange County,D+,Same as yesterday
Sullivan County,D+,Same as yesterday
Hamilton County,D+,Same as yesterday
Marion County,D+,Same as yesterday
Wabash County,D+,Same as yesterday
Daviess County,D+,Same as yesterday
Greene County,D+,Same as yesterday
Adams County,D+,Same as yesterday
Perry County,D+,Same as yesterday
Clay County,D+,Same as yesterday
Floyd County,D+,Same as yesterday
Dubois County,D+,Same as yesterday
Tipton County,D+,Same as yesterday
Noble County,D+,Same as yesterday
Wyandotte County,D+,Same as yesterday
Sherman County,D+,Same as yesterday
Bourbon County,D+,Same as yesterday
Pottawatomie County,D+,Same as yesterday
Harvey County,D+,Same as yesterday
Knox County,D+,Same as yesterday
Grant County,D+,Same as yesterday
Grayson County,D+,Same as yesterday
Lincoln County,D+,Same as yesterday
Oldham County,D+,Same as yesterday
Jefferson County,D+,Same as yesterday
Powell County,D+,Same as yesterday
St. James Parish,D+,Same as yesterday
Richland Parish,D+,Same as yesterday
Tangipahoa Parish,D+,Same as yesterday
Bristol County,D+,Same as yesterday
Caroline County,D+,Same as yesterday
Mecosta County,D+,Same as yesterday
Newaygo County,D+,Same as yesterday
Lenawee County,D+,Same as yesterday
Branch County,D+,Same as yesterday
Calhoun County,D+,Same as yesterday
Clay County,D+,Same as yesterday
Crow Wing County,D+,Same as yesterday
Dakota County,D+,Same as yesterday
St. Charles County,D+,Same as yesterday
Harrison County,D+,Same as yesterday
Texas County,D+,Same as yesterday
Adams County,D+,Same as yesterday
Tippah County,D+,Same as yesterday
Lawrence County,D+,Same as yesterday
Marion County,D+,Same as yesterday
Attala County,D+,Same as yesterday
Stone County,D+,Same as yesterday
Washington County,D+,Same as yesterday
Winston County,D+,Same as yesterday
Tishomingo County,D+,Same as yesterday
Custer County,D+,Same as yesterday
Wake County,D+,Same as yesterday
Robeson County,D+,Same as yesterday
Buncombe County,D+,Same as yesterday
Currituck County,D+,Same as yesterday
Ward County,D+,Same as yesterday
Cheyenne County,D+,Same as yesterday
Gage County,D+,Same as yesterday
Strafford County,D+,Same as yesterday
McKinley County,D+,Same as yesterday
Bernalillo County,D+,Same as yesterday
Curry County,D+,Same as yesterday
White Pine County,D+,Same as yesterday
Broome County,D+,Same as yesterday
Steuben County,D+,Same as yesterday
Livingston County,D+,Same as yesterday
Cayuga County,D+,Same as yesterday
Franklin County,D+,Same as yesterday
Champaign County,D+,Same as yesterday
Crawford County,D+,Same as yesterday
Huron County,D+,Same as yesterday
Morrow County,D+,Same as yesterday
Union County,D+,Same as yesterday
Wasco County,D+,Same as yesterday
Columbia County,D+,Same as yesterday
Washington County,D+,Same as yesterday
Crawford County,D+,Same as yesterday
Fayette County,D+,Same as yesterday
Indiana County,D+,Same as yesterday
Carbon County,D+,Same as yesterday
Clearfield County,D+,Same as yesterday
Horry County,D+,Same as yesterday
Colleton County,D+,Same as yesterday
Union County,D+,Same as yesterday
Davison County,D+,Same as yesterday
Scott County,D+,Same as yesterday
Putnam County,D+,Same as yesterday
Benton County,D+,Same as yesterday
Lincoln County,D+,Same as yesterday
Overton County,D+,Same as yesterday
Kerr County,D+,Same as yesterday
La Salle County,D+,Same as yesterday
Robertson County,D+,Same as yesterday
Leon County,D+,Same as yesterday
Lampasas County,D+,Same as yesterday
Scurry County,D+,Same as yesterday
Box Elder County,D+,Same as yesterday
Millard County,D+,Same as yesterday
Salt Lake County,D+,Same as yesterday
Sussex County,D+,Same as yesterday
Caroline County,D+,Same as yesterday
Harrisonburg city,D+,Same as yesterday
Winchester city,D+,Same as yesterday
Lewis County,D+,Same as yesterday
Waukesha County,D+,Same as yesterday
Wood County,D+,Same as yesterday
Chippewa County,D+,Same as yesterday
Harrison County,D+,Same as yesterday
Upshur County,D+,Same as yesterday
Converse County,D+,Same as yesterday
Amador County,D+,Same as yesterday
Tehama County,D+,Same as yesterday
Posey County,D+,Same as yesterday
Reeves County,D+,Same as yesterday
Sweetwater County,D+,Same as yesterday
Macon County,D+,Same as yesterday
Carroll County,D+,Same as yesterday
Reno County,D+,Same as yesterday
Plaquemines Parish,D+,Same as yesterday
Luna County,D+,Same as yesterday
Andrews County,D+,Same as yesterday
Franklin County,D+,Same as yesterday
Lawrence County,D+,Same as yesterday
Monroe County,D+,Same as yesterday
Bremer County,D+,Same as yesterday
Mille Lacs County,D+,Same as yesterday
Washington County,D+,Same as yesterday
Keith County,D+,Same as yesterday
Adams County,D+,Same as yesterday
Coleman County,D+,Same as yesterday
Barbour County,D+,Same as yesterday
Cherokee County,D+,Same as yesterday
Pike County,D+,Same as yesterday
Carroll County,D+,Same as yesterday
Cleburne County,D+,Same as yesterday
Desha County,D+,Same as yesterday
Siskiyou County,D+,Same as yesterday
DeSoto County,D+,Same as yesterday
Suwannee County,D+,Same as yesterday
Hardee County,D+,Same as yesterday
Washington County,D+,Same as yesterday
Putnam County,D+,Same as yesterday
Jasper County,D+,Same as yesterday
Rabun County,D+,Same as yesterday
Marshall County,D+,Same as yesterday
White County,D+,Same as yesterday
Fountain County,D+,Same as yesterday
Butler County,D+,Same as yesterday
Cherokee County,D+,Same as yesterday
Russell County,D+,Same as yesterday
Larue County,D+,Same as yesterday
Graves County,D+,Same as yesterday
Caldwell County,D+,Same as yesterday
Ohio County,D+,Same as yesterday
Spencer County,D+,Same as yesterday
Harrison County,D+,Same as yesterday
Vermilion Parish,D+,Same as yesterday
Concordia Parish,D+,Same as yesterday
Union Parish,D+,Same as yesterday
Jefferson Davis Parish,D+,Same as yesterday
Sabine Parish,D+,Same as yesterday
Van Buren County,D+,Same as yesterday
Washington County,D+,Same as yesterday
Barton County,D+,Same as yesterday
Barry County,D+,Same as yesterday
Pike County,D+,Same as yesterday
Dent County,D+,Same as yesterday
Ray County,D+,Same as yesterday
Bates County,D+,Same as yesterday
Livingston County,D+,Same as yesterday
Pemiscot County,D+,Same as yesterday
Crawford County,D+,Same as yesterday
McDonald County,D+,Same as yesterday
Wright County,D+,Same as yesterday
Clay County,D+,Same as yesterday
Chowan County,D+,Same as yesterday
Transylvania County,D+,Same as yesterday
Macon County,D+,Same as yesterday
Person County,D+,Same as yesterday
Chatham County,D+,Same as yesterday
Pender County,D+,Same as yesterday
Ashe County,D+,Same as yesterday
Lincoln County,D+,Same as yesterday
Dawson County,D+,Same as yesterday
Guadalupe County,D+,Same as yesterday
Cibola County,D+,Same as yesterday
Torrance County,D+,Same as yesterday
Roosevelt County,D+,Same as yesterday
Quay County,D+,Same as yesterday
Churchill County,D+,Same as yesterday
Lyon County,D+,Same as yesterday
Wayne County,D+,Same as yesterday
Cortland County,D+,Same as yesterday
Orleans County,D+,Same as yesterday
Darke County,D+,Same as yesterday
Highland County,D+,Same as yesterday
Holmes County,D+,Same as yesterday
Cherokee County,D+,Same as yesterday
Le Flore County,D+,Same as yesterday
Atoka County,D+,Same as yesterday
Kingfisher County,D+,Same as yesterday
Caddo County,D+,Same as yesterday
Douglas County,D+,Same as yesterday
Malheur County,D+,Same as yesterday
Umatilla County,D+,Same as yesterday
Jefferson County,D+,Same as yesterday
Klamath County,D+,Same as yesterday
Mifflin County,D+,Same as yesterday
Williamsburg County,D+,Same as yesterday
Georgetown County,D+,Same as yesterday
Fayette County,D+,Same as yesterday
Cocke County,D+,Same as yesterday
Weakley County,D+,Same as yesterday
Henry County,D+,Same as yesterday
McNairy County,D+,Same as yesterday
Macon County,D+,Same as yesterday
Campbell County,D+,Same as yesterday
Haywood County,D+,Same as yesterday
Live Oak County,D+,Same as yesterday
Gaines County,D+,Same as yesterday
Austin County,D+,Same as yesterday
Jim Wells County,D+,Same as yesterday
Hamilton County,D+,Same as yesterday
DeWitt County,D+,Same as yesterday
Tooele County,D+,Same as yesterday
Juab County,D+,Same as yesterday
Franklin County,D+,Same as yesterday
Smyth County,D+,Same as yesterday
Page County,D+,Same as yesterday
Orange County,D+,Same as yesterday
King William County,D+,Same as yesterday
Louisa County,D+,Same as yesterday
Grant County,D+,Same as yesterday
Juneau County,D+,Same as yesterday
Waupaca County,D+,Same as yesterday
Wetzel County,D+,Same as yesterday
Mason County,D+,Same as yesterday
Yolo County,D+,Up from yesterday
Lumpkin County,D+,Down from yesterday
Menard County,D+,Down from yesterday
Jennings County,D+,Down from yesterday
Harlan County,D+,Down from yesterday
West Baton Rouge Parish,D+,Up from yesterday
Mason County,D+,Down from yesterday
Greene County,D+,Up from yesterday
Leake County,D+,Down from yesterday
Lancaster County,D+,Up from yesterday
Carson City,D+,Up from yesterday
Warren County,D+,Up from yesterday
Bamberg County,D+,Down from yesterday
Comal County,D+,Up from yesterday
Hays County,D+,Up from yesterday
Smith County,D+,Up from yesterday
Tarrant County,D+,Up from yesterday
Taylor County,D+,Up from yesterday
Harrison County,D+,Up from yesterday
Montgomery County,D+,Up from yesterday
Kendall County,D+,Up from yesterday
Mathews County,D+,Down from yesterday
Fayette County,D+,Down from yesterday
Wood County,D+,Up from yesterday
Randolph County,D+,Down from yesterday
Ogemaw County,D+,Down from yesterday
Guernsey County,D+,Up from yesterday
Woodbury County,D,Up from yesterday
Henry County,D,Down from yesterday
Warren County,D,Up from yesterday
Benton County,D,Down from yesterday
Hinds County,D,Up from yesterday
Montgomery County,D,Up from yesterday
Wood County,D,Up from yesterday
Murray County,D,Up from yesterday
Bowie County,D,Up from yesterday
Gregg County,D,Up from yesterday
Angelina County,D,Up from yesterday
Bell County,D,Up from yesterday
Midland County,D,Up from yesterday
Manassas Park city,D,Up from yesterday
Shelby County,D,Same as yesterday
Calhoun County,D,Same as yesterday
Dallas County,D,Same as yesterday
Arkansas County,D,Same as yesterday
Hempstead County,D,Same as yesterday
Kent County,D,Same as yesterday
Bay County,D,Same as yesterday
St. Lucie County,D,Same as yesterday
Flagler County,D,Same as yesterday
Escambia County,D,Same as yesterday
Pasco County,D,Same as yesterday
Lowndes County,D,Same as yesterday
Houston County,D,Same as yesterday
Cherokee County,D,Same as yesterday
Glynn County,D,Same as yesterday
Cook County,D,Same as yesterday
Richmond County,D,Same as yesterday
Bulloch County,D,Same as yesterday
Linn County,D,Same as yesterday
Warren County,D,Same as yesterday
Cerro Gordo County,D,Same as yesterday
Union County,D,Same as yesterday
Jefferson County,D,Same as yesterday
Polk County,D,Same as yesterday
Bureau County,D,Same as yesterday
Logan County,D,Same as yesterday
Morgan County,D,Same as yesterday
Will County,D,Same as yesterday
Clark County,D,Same as yesterday
Clinton County,D,Same as yesterday
Morgan County,D,Same as yesterday
Bartholomew County,D,Same as yesterday
Kosciusko County,D,Same as yesterday
Wells County,D,Same as yesterday
Lake County,D,Same as yesterday
Lawrence County,D,Same as yesterday
Huntington County,D,Same as yesterday
Vanderburgh County,D,Same as yesterday
Montgomery County,D,Same as yesterday
Montgomery County,D,Same as yesterday
Atchison County,D,Same as yesterday
Boyd County,D,Same as yesterday
Calloway County,D,Same as yesterday
Terrebonne Parish,D,Same as yesterday
Calcasieu Parish,D,Same as yesterday
East Baton Rouge Parish,D,Same as yesterday
St. Landry Parish,D,Same as yesterday
St. Mary Parish,D,Same as yesterday
Allegany County,D,Same as yesterday
Carver County,D,Same as yesterday
Wright County,D,Same as yesterday
Washington County,D,Same as yesterday
Freeborn County,D,Same as yesterday
Lincoln County,D,Same as yesterday
Camden County,D,Same as yesterday
Simpson County,D,Same as yesterday
Panola County,D,Same as yesterday
Prentiss County,D,Same as yesterday
Itawamba County,D,Same as yesterday
Moore County,D,Same as yesterday
Platte County,D,Same as yesterday
Buffalo County,D,Same as yesterday
York County,D,Same as yesterday
Seward County,D,Same as yesterday
Warren County,D,Same as yesterday
Fulton County,D,Same as yesterday
Wyandot County,D,Same as yesterday
Union County,D,Same as yesterday
Lake County,D,Same as yesterday
Pike County,D,Same as yesterday
Butler County,D,Same as yesterday
Scioto County,D,Same as yesterday
Pittsburg County,D,Same as yesterday
Grady County,D,Same as yesterday
Pawnee County,D,Same as yesterday
Schuylkill County,D,Same as yesterday
Northumberland County,D,Same as yesterday
Lexington County,D,Same as yesterday
Lewis County,D,Same as yesterday
Rutherford County,D,Same as yesterday
Howard County,D,Same as yesterday
Nolan County,D,Same as yesterday
Colorado County,D,Same as yesterday
Aransas County,D,Same as yesterday
Bastrop County,D,Same as yesterday
Nueces County,D,Same as yesterday
Hutchinson County,D,Same as yesterday
Virginia Beach city,D,Same as yesterday
Fredericksburg city,D,Same as yesterday
Culpeper County,D,Same as yesterday
Benton County,D,Same as yesterday
Cowlitz County,D,Same as yesterday
St. Croix County,D,Same as yesterday
Fond du Lac County,D,Same as yesterday
Laramie County,D,Same as yesterday
Gallatin County,D,Same as yesterday
Bradford County,D,Same as yesterday
Camden County,D,Same as yesterday
Woodward County,D,Same as yesterday
Dillon County,D,Same as yesterday
New Kent County,D,Same as yesterday
Johnson County,D,Same as yesterday
Hill County,D,Same as yesterday
Anderson County,D,Same as yesterday
White County,D,Same as yesterday
Logan County,D,Same as yesterday
Henry County,D,Same as yesterday
Stephens County,D,Same as yesterday
Newberry County,D,Same as yesterday
Franklin County,D,Same as yesterday
Clarke County,D,Same as yesterday
Lawrence County,D,Same as yesterday
Poinsett County,D,Same as yesterday
Mississippi County,D,Same as yesterday
St. Francis County,D,Same as yesterday
Boone County,D,Same as yesterday
Randolph County,D,Same as yesterday
Jackson County,D,Same as yesterday
Jackson County,D,Same as yesterday
Murray County,D,Same as yesterday
Tattnall County,D,Same as yesterday
Chattooga County,D,Same as yesterday
Jasper County,D,Same as yesterday
Poweshiek County,D,Same as yesterday
Jerome County,D,Same as yesterday
Fayette County,D,Same as yesterday
Jasper County,D,Same as yesterday
Fulton County,D,Same as yesterday
Miami County,D,Same as yesterday
Seward County,D,Same as yesterday
Hart County,D,Same as yesterday
Henry County,D,Same as yesterday
Lyon County,D,Same as yesterday
Isanti County,D,Same as yesterday
Pettis County,D,Same as yesterday
New Madrid County,D,Same as yesterday
Randolph County,D,Same as yesterday
DeKalb County,D,Same as yesterday
Clinton County,D,Same as yesterday
Lafayette County,D,Same as yesterday
Lawrence County,D,Same as yesterday
Callaway County,D,Same as yesterday
Moniteau County,D,Same as yesterday
Scott County,D,Same as yesterday
Covington County,D,Same as yesterday
Edgecombe County,D,Same as yesterday
Franklin County,D,Same as yesterday
Sampson County,D,Same as yesterday
Otoe County,D,Same as yesterday
Mercer County,D,Same as yesterday
McIntosh County,D,Same as yesterday
Marshall County,D,Same as yesterday
Craig County,D,Same as yesterday
Seminole County,D,Same as yesterday
Yamhill County,D,Same as yesterday
Linn County,D,Same as yesterday
Jefferson County,D,Same as yesterday
Clarendon County,D,Same as yesterday
Chester County,D,Same as yesterday
Marion County,D,Same as yesterday
Marshall County,D,Same as yesterday
Obion County,D,Same as yesterday
Carter County,D,Same as yesterday
Lawrence County,D,Same as yesterday
Limestone County,D,Same as yesterday
Polk County,D,Same as yesterday
Liberty County,D,Same as yesterday
Eastland County,D,Same as yesterday
Upshur County,D,Same as yesterday
Burnet County,D,Same as yesterday
Wythe County,D,Same as yesterday
Appomattox County,D,Same as yesterday
Rockbridge County,D,Same as yesterday
Dinwiddie County,D,Same as yesterday
Monroe County,D,Same as yesterday
Jackson County,D,Down from yesterday
Candler County,D,Down from yesterday
Story County,D,Down from yesterday
DeKalb County,D,Down from yesterday
Finney County,D,Down from yesterday
Bell County,D,Down from yesterday
Webster Parish,D,Down from yesterday
Montgomery County,D,Down from yesterday
Mitchell County,D,Down from yesterday
Cambria County,D,Down from yesterday
Giles County,D,Down from yesterday
Island County,D,Down from yesterday
Rockcastle County,D,Down from yesterday
Yell County,D,Down from yesterday
St. Joseph County,D,Down from yesterday
Powhatan County,D,Down from yesterday
Fayette County,D,Down from yesterday
Winston County,D,Down from yesterday
Ouachita County,D,Down from yesterday
Gadsden County,D,Down from yesterday
Decatur County,D,Down from yesterday
Bleckley County,D,Down from yesterday
Gwinnett County,D,Down from yesterday
Lee County,D,Down from yesterday
Emanuel County,D,Down from yesterday
Dodge County,D,Down from yesterday
Marion County,D,Down from yesterday
De Witt County,D,Down from yesterday
Livingston County,D,Down from yesterday
Ogle County,D,Down from yesterday
Warren County,D,Down from yesterday
Kankakee County,D,Down from yesterday
Miami County,D,Down from yesterday
Jackson County,D,Down from yesterday
Greenup County,D,Down from yesterday
Marion County,D,Down from yesterday
Carter County,D,Down from yesterday
Hopkins County,D,Down from yesterday
Talbot County,D,Down from yesterday
Muskegon County,D,Down from yesterday
Cape Girardeau County,D,Down from yesterday
Ste. Genevieve County,D,Down from yesterday
Warren County,D,Down from yesterday
